Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Region,Sales_Channel,Quantity,Unit_Price_NGN,Unit_Cost_NGN,Discount_%,Revenue_NGN,Cost_NGN,Profit_NGN,Profit_Margin_%,Payment_Method
ORD-05454,2025-10-14,CUST-1111,New,Wireless Earbuds,Electronics,South West,Physical Store,2,31800,20700,0.14,54696,41400,13296,24.31,Card
ORD-07351,2025-10-14,CUST-0991,New,Budget Smartphone,Electronics,North Central,Social Media,2,85400,60900,0.19,138348,121800,16548,11.96,Cash
ORD-04362,2025-10-14,CUST-0065,New,Electric Kettle,Home Appliances,South West,Online,2,31000,19400,0.16,52080,38800,13280,25.5,Cash
ORD-06627,2025-10-14,CUST-1772,New,Sneakers,Fashion,South East,Online,2,47500,29500,0.17,78850,59000,19850,25.17,Cash
ORD-03967,2025-10-14,CUST-1677,Returning,Bluetooth Speaker,Electronics,South West,Online,3,44800,30300,0.16,112896,90900,21996,19.48,Bank Transfer
ORD-05355,2025-10-14,CUST-0970,Returning,Hoodie,Fashion,North Central,Physical Store,1,42900,27700,0.19,34749,27700,7049,20.29,Card
ORD-00613,2025-10-14,CUST-0545,Returning,Backpack,Fashion,South East,Physical Store,2,34200,22200,0.15,58140,44400,13740,23.63,Bank Transfer
ORD-00106,2025-10-15,CUST-0406,Returning,Premium Smartphone,Electronics,South South,Online,2,187400,140700,0.21,296092,281400,14692,4.96,Bank Transfer
ORD-03323,2025-10-15,CUST-1665,Returning,Power Bank,Electronics,South West,Online,4,18400,11300,0.07,68448,45200,23248,33.96,Card
ORD-00213,2025-10-15,CUST-1380,Returning,Power Bank,Electronics,South East,Physical Store,2,18000,11800,0.16,30240,23600,6640,21.96,Card
ORD-02009,2025-10-15,CUST-0205,New,Air Fryer,Home Appliances,South South,Online,1,77800,53100,0.18,63796,53100,10696,16.77,Card
ORD-06821,2025-10-15,CUST-1758,Returning,Rice Cooker,Home Appliances,South East,Physical Store,1,52800,33600,0.33,35376,33600,1776,5.02,Card
ORD-07387,2025-10-15,CUST-0702,New,Budget Smartphone,Electronics,North Central,Physical Store,1,84900,62300,0.25,63675,62300,1375,2.16,Card
ORD-06451,2025-10-15,CUST-0707,New,Wireless Earbuds,Electronics,South East,Physical Store,1,33000,20700,0.13,28710,20700,8010,27.9,Bank Transfer
ORD-06836,2025-10-15,CUST-0774,Returning,Sneakers,Fashion,South East,Online,1,49100,29900,0.09,44681,29900,14781,33.08,Cash
ORD-02648,2025-10-15,CUST-0739,New,Budget Smartphone,Electronics,South South,Online,1,85000,64400,0.15,72250,64400,7850,10.87,Card
ORD-04125,2025-10-15,CUST-1101,New,Fitness Band,Wearables,South East,Physical Store,2,39400,24900,0.13,68556,49800,18756,27.36,Card
ORD-03382,2025-10-15,CUST-1572,New,Bluetooth Speaker,Electronics,South East,Online,3,46900,30800,0.25,105525,92400,13125,12.44,Bank Transfer
ORD-04613,2025-10-15,CUST-1765,Returning,Sneakers,Fashion,South West,Online,2,46900,30000,0.32,63784,60000,3784,5.93,Bank Transfer
ORD-05563,2025-10-15,CUST-0251,New,Backpack,Fashion,South South,Physical Store,2,35000,21500,0.19,56700,43000,13700,24.16,Cash
ORD-00249,2025-10-15,CUST-1283,Returning,Backpack,Fashion,South West,Physical Store,2,34300,21500,0.1,61740,43000,18740,30.35,Cash
ORD-03055,2025-10-15,CUST-0094,New,Sneakers,Fashion,North West,Social Media,2,47000,30400,0.29,66740,60800,5940,8.9,Card
ORD-05871,2025-10-15,CUST-0155,New,Standing Fan,Home Appliances,South South,Online,2,71900,45500,0.26,106412,91000,15412,14.48,Card
ORD-05217,2025-10-15,CUST-1325,Returning,Power Bank,Electronics,South West,Physical Store,3,17600,11600,0.04,50688,34800,15888,31.34,Bank Transfer
ORD-05682,2025-10-15,CUST-1661,New,Bluetooth Speaker,Electronics,South South,Online,1,45200,29000,0.29,32092,29000,3092,9.63,Bank Transfer
ORD-00990,2025-10-15,CUST-0420,New,Bluetooth Speaker,Electronics,South East,Physical Store,1,44400,29800,0.11,39516,29800,9716,24.59,Card
ORD-06487,2025-10-15,CUST-0870,Returning,Sneakers,Fashion,North Central,Online,2,49200,30900,0.13,85608,61800,23808,27.81,Cash
ORD-03422,2025-10-15,CUST-0571,Returning,Wireless Earbuds,Electronics,South East,Online,1,31800,21100,0.25,23850,21100,2750,11.53,Bank Transfer
ORD-01430,2025-10-15,CUST-0716,Returning,Budget Smartphone,Electronics,South West,Physical Store,3,82400,61200,0.14,212592,183600,28992,13.64,Card
ORD-04084,2025-10-15,CUST-1612,Returning,Budget Smartphone,Electronics,South East,Physical Store,3,87600,61400,0.18,215496,184200,31296,14.52,Cash
ORD-02284,2025-10-15,CUST-0190,Returning,Fitness Band,Wearables,South South,Social Media,3,38000,24700,0.16,95760,74100,21660,22.62,Cash
ORD-04908,2025-10-16,CUST-0440,New,Premium Smartphone,Electronics,South West,Social Media,2,184100,144200,0.14,316652,288400,28252,8.92,Bank Transfer
ORD-02809,2025-10-16,CUST-0348,Returning,Premium Smartphone,Electronics,North Central,Online,2,191200,138200,0.19,309744,276400,33344,10.77,Card
ORD-06062,2025-10-16,CUST-0336,New,Rice Cooker,Home Appliances,South West,Online,1,51100,35600,0.1,45990,35600,10390,22.59,Cash
ORD-02236,2025-10-16,CUST-0810,Returning,Power Bank,Electronics,South West,Social Media,4,18500,11700,0.17,61420,46800,14620,23.8,Card
ORD-06924,2025-10-16,CUST-1325,Returning,Bluetooth Speaker,Electronics,North Central,Social Media,2,45700,29600,0.3,63980,59200,4780,7.47,USSD
ORD-03915,2025-10-16,CUST-1246,New,Wireless Earbuds,Electronics,South South,Physical Store,2,31200,20800,0.17,51792,41600,10192,19.68,Card
ORD-03130,2025-10-16,CUST-1681,Returning,Budget Smartphone,Electronics,South South,Physical Store,1,78400,62000,0.18,64288,62000,2288,3.56,Card
ORD-02725,2025-10-16,CUST-0400,Returning,Backpack,Fashion,South South,Online,2,37000,21400,0.28,53280,42800,10480,19.67,Card
ORD-06247,2025-10-16,CUST-0851,New,Smart Watch,Wearables,South West,Social Media,1,59700,39300,0.18,48954,39300,9654,19.72,Cash
ORD-06099,2025-10-16,CUST-1785,Returning,Wireless Earbuds,Electronics,South West,Online,2,31100,20600,0.15,52870,41200,11670,22.07,Cash
ORD-06426,2025-10-16,CUST-0450,Returning,Blender,Home Appliances,South East,Online,3,55000,36000,0.19,133650,108000,25650,19.19,Card
ORD-05982,2025-10-16,CUST-1155,Returning,Power Bank,Electronics,South West,Social Media,2,18300,11600,0.12,32208,23200,9008,27.97,Card
ORD-07350,2025-10-16,CUST-1020,New,Rice Cooker,Home Appliances,South West,Online,1,52400,33900,0.11,46636,33900,12736,27.31,Bank Transfer
ORD-06977,2025-10-16,CUST-1126,New,Standing Fan,Home Appliances,South East,Online,2,68400,47700,0.27,99864,95400,4464,4.47,USSD
ORD-01461,2025-10-16,CUST-1335,Returning,Standing Fan,Home Appliances,South West,Physical Store,1,68000,45100,0.19,55080,45100,9980,18.12,USSD
ORD-06639,2025-10-16,CUST-0289,Returning,Budget Smartphone,Electronics,South South,Physical Store,1,86100,62500,0.3,60270,62500,-2230,-3.7,Card
ORD-01254,2025-10-17,CUST-1453,New,Sneakers,Fashion,South South,Social Media,1,49500,29900,0.31,34155,29900,4255,12.46,Cash
ORD-01414,2025-10-17,CUST-1124,Returning,Budget Smartphone,Electronics,South West,Physical Store,3,87800,62300,0.12,231792,186900,44892,19.37,Card
ORD-02801,2025-10-17,CUST-0390,New,Power Bank,Electronics,North Central,Online,1,18200,11600,0.14,15652,11600,4052,25.89,Card
ORD-01617,2025-10-17,CUST-0357,New,Power Bank,Electronics,South West,Online,5,18100,12000,0.14,77830,60000,17830,22.91,Bank Transfer
ORD-00261,2025-10-17,CUST-0748,New,Premium Smartphone,Electronics,South West,Online,2,184400,141300,0.22,287664,282600,5064,1.76,Cash
ORD-00639,2025-10-17,CUST-0181,New,Standing Fan,Home Appliances,North Central,Physical Store,1,66800,45400,0.07,62124,45400,16724,26.92,Bank Transfer
ORD-04099,2025-10-17,CUST-0956,Returning,Backpack,Fashion,South South,Online,2,35600,22300,0.15,60520,44600,15920,26.31,Bank Transfer
ORD-01133,2025-10-17,CUST-0043,New,Electric Kettle,Home Appliances,South East,Physical Store,1,30300,19500,0.07,28179,19500,8679,30.8,Bank Transfer
ORD-06932,2025-10-17,CUST-1133,New,Blender,Home Appliances,North Central,Online,1,55100,36600,0.21,43529,36600,6929,15.92,Card
ORD-04516,2025-10-17,CUST-1726,New,Budget Smartphone,Electronics,North West,Online,2,86400,62100,0.25,129600,124200,5400,4.17,Card
ORD-06939,2025-10-17,CUST-0117,Returning,Electric Kettle,Home Appliances,South West,Physical Store,3,29300,19600,0.24,66804,58800,8004,11.98,Card
ORD-01980,2025-10-17,CUST-0444,Returning,Standing Fan,Home Appliances,South West,Physical Store,1,68000,45100,0.16,57120,45100,12020,21.04,Card
ORD-03154,2025-10-17,CUST-1782,Returning,Wireless Earbuds,Electronics,South West,Physical Store,1,31900,21100,0.11,28391,21100,7291,25.68,USSD
ORD-02671,2025-10-17,CUST-1365,Returning,Wireless Earbuds,Electronics,South West,Physical Store,2,32800,21100,0.06,61664,42200,19464,31.56,Card
ORD-07479,2025-10-17,CUST-0224,New,Sneakers,Fashion,South East,Physical Store,3,48000,30600,0.16,120960,91800,29160,24.11,Cash
ORD-04804,2025-10-17,CUST-1031,New,Electric Kettle,Home Appliances,South East,Physical Store,2,29200,19900,0.07,54312,39800,14512,26.72,Card
ORD-00559,2025-10-17,CUST-1401,Returning,Backpack,Fashion,North West,Online,1,34500,21500,0.14,29670,21500,8170,27.54,Bank Transfer
ORD-07164,2025-10-17,CUST-1119,Returning,Budget Smartphone,Electronics,South East,Online,2,85700,61800,0.18,140548,123600,16948,12.06,Card
ORD-01986,2025-10-17,CUST-0351,Returning,Sneakers,Fashion,North West,Online,1,48900,29500,0.13,42543,29500,13043,30.66,Card
ORD-06920,2025-10-17,CUST-0577,Returning,Backpack,Fashion,South South,Physical Store,1,33600,21700,0.1,30240,21700,8540,28.24,USSD
ORD-06945,2025-10-17,CUST-1202,New,Budget Smartphone,Electronics,North Central,Online,1,83500,62300,0.18,68470,62300,6170,9.01,USSD
ORD-00745,2025-10-18,CUST-1325,Returning,Backpack,Fashion,South West,Online,2,36000,22700,0.18,59040,45400,13640,23.1,Card
ORD-02257,2025-10-18,CUST-1191,New,Backpack,Fashion,South East,Online,2,35000,22400,0.15,59500,44800,14700,24.71,Card
ORD-03396,2025-10-18,CUST-0648,New,Power Bank,Electronics,North Central,Social Media,1,18000,11700,0.11,16020,11700,4320,26.97,USSD
ORD-00071,2025-10-18,CUST-0183,New,Electric Kettle,Home Appliances,North Central,Online,1,29800,19000,0.09,27118,19000,8118,29.94,USSD
ORD-02702,2025-10-18,CUST-1060,New,Standing Fan,Home Appliances,South West,Physical Store,1,69100,43900,0.16,58044,43900,14144,24.37,Bank Transfer
ORD-05909,2025-10-18,CUST-0817,New,Backpack,Fashion,North West,Social Media,3,35000,22400,0.17,87150,67200,19950,22.89,USSD
ORD-00692,2025-10-18,CUST-1076,New,Hoodie,Fashion,South West,Online,2,42700,27100,0.13,74298,54200,20098,27.05,Card
ORD-04712,2025-10-18,CUST-0966,Returning,Backpack,Fashion,South East,Physical Store,2,34000,22400,0.15,57800,44800,13000,22.49,Card
ORD-03393,2025-10-18,CUST-1758,Returning,Hoodie,Fashion,North Central,Physical Store,1,39600,27600,0.08,36432,27600,8832,24.24,Bank Transfer
ORD-01684,2025-10-18,CUST-0998,Returning,Power Bank,Electronics,South West,Physical Store,1,19200,11800,0.13,16704,11800,4904,29.36,Card
ORD-00484,2025-10-18,CUST-0792,Returning,Air Fryer,Home Appliances,North Central,Online,2,77700,53400,0.32,105672,106800,-1128,-1.07,Cash
ORD-02547,2025-10-18,CUST-0589,New,Power Bank,Electronics,North Central,Online,5,17100,11700,0.25,64125,58500,5625,8.77,Bank Transfer
ORD-02832,2025-10-18,CUST-0686,Returning,Power Bank,Electronics,South East,Online,2,17600,11500,0.17,29216,23000,6216,21.28,Bank Transfer
ORD-02899,2025-10-18,CUST-0844,Returning,Backpack,Fashion,North West,Physical Store,2,35600,22000,0.24,54112,44000,10112,18.69,Bank Transfer
ORD-06694,2025-10-18,CUST-0661,New,Budget Smartphone,Electronics,South East,Online,2,84600,63900,0.35,109980,127800,-17820,-16.2,Bank Transfer
ORD-03483,2025-10-18,CUST-1068,Returning,Wireless Earbuds,Electronics,South South,Online,5,32100,19700,0.18,131610,98500,33110,25.16,Bank Transfer
ORD-03296,2025-10-18,CUST-0818,New,Power Bank,Electronics,North West,Physical Store,2,17400,11200,0.1,31320,22400,8920,28.48,Bank Transfer
ORD-03564,2025-10-18,CUST-0524,Returning,Standing Fan,Home Appliances,South East,Online,1,66500,45800,0.26,49210,45800,3410,6.93,Bank Transfer
ORD-00135,2025-10-18,CUST-0452,New,Blender,Home Appliances,North West,Online,3,56100,36000,0.18,138006,108000,30006,21.74,Bank Transfer
ORD-00105,2025-10-18,CUST-1663,Returning,Standing Fan,Home Appliances,South East,Online,2,65300,46100,0.33,87502,92200,-4698,-5.37,Bank Transfer
ORD-07072,2025-10-18,CUST-1243,New,Air Fryer,Home Appliances,South South,Physical Store,1,80200,53900,0.27,58546,53900,4646,7.94,Card
ORD-07478,2025-10-18,CUST-0383,New,Hoodie,Fashion,South East,Online,4,41200,26600,0.24,125248,106400,18848,15.05,Card
ORD-05473,2025-10-19,CUST-1682,Returning,Blender,Home Appliances,South West,Online,1,56200,35600,0.1,50580,35600,14980,29.62,USSD
ORD-07112,2025-10-19,CUST-0605,Returning,Air Fryer,Home Appliances,North Central,Physical Store,2,77200,52600,0.13,134328,105200,29128,21.68,Bank Transfer
ORD-03481,2025-10-19,CUST-1013,Returning,Backpack,Fashion,South West,Physical Store,1,35800,22100,0.31,24702,22100,2602,10.53,Bank Transfer
ORD-05544,2025-10-19,CUST-0990,New,Wireless Earbuds,Electronics,South South,Physical Store,1,32000,21000,0.09,29120,21000,8120,27.88,Bank Transfer
ORD-00716,2025-10-19,CUST-0913,Returning,Bluetooth Speaker,Electronics,South South,Online,2,45500,29400,0.29,64610,58800,5810,8.99,Bank Transfer
ORD-07049,2025-10-19,CUST-1452,New,Standing Fan,Home Appliances,North West,Physical Store,1,66500,47400,0.24,50540,47400,3140,6.21,Bank Transfer
ORD-04308,2025-10-19,CUST-0512,Returning,Wireless Earbuds,Electronics,South West,Online,1,31400,20600,0.07,29202,20600,8602,29.46,Bank Transfer
ORD-01578,2025-10-19,CUST-0649,Returning,Bluetooth Speaker,Electronics,North West,Online,2,44900,30000,0.1,80820,60000,20820,25.76,Card
ORD-05617,2025-10-19,CUST-1386,New,Wireless Earbuds,Electronics,South East,Online,2,33300,20700,0.07,61938,41400,20538,33.16,Card
ORD-05512,2025-10-19,CUST-0483,Returning,Budget Smartphone,Electronics,South South,Physical Store,4,88100,62200,0.34,232584,248800,-16216,-6.97,Card
ORD-03571,2025-10-19,CUST-0751,Returning,Backpack,Fashion,South South,Online,1,34400,21900,0.06,32336,21900,10436,32.27,Card
ORD-01012,2025-10-19,CUST-1739,Returning,Rice Cooker,Home Appliances,South West,Online,1,50100,35100,0.21,39579,35100,4479,11.32,Card
ORD-04909,2025-10-19,CUST-0905,Returning,Backpack,Fashion,South East,Social Media,1,35000,21900,0.11,31150,21900,9250,29.7,Bank Transfer
ORD-02206,2025-10-19,CUST-0535,Returning,Fitness Band,Wearables,South East,Physical Store,2,37900,24400,0.06,71252,48800,22452,31.51,Card
ORD-03385,2025-10-19,CUST-1449,New,Budget Smartphone,Electronics,South West,Online,2,86700,61100,0.18,142188,122200,19988,14.06,Bank Transfer
ORD-04467,2025-10-19,CUST-1274,New,Blender,Home Appliances,North Central,Online,4,55700,37100,0.11,198292,148400,49892,25.16,Bank Transfer
ORD-05896,2025-10-19,CUST-1642,Returning,Fitness Band,Wearables,South West,Social Media,1,38400,24700,0.11,34176,24700,9476,27.73,Card
ORD-02557,2025-10-19,CUST-0154,Returning,Backpack,Fashion,South East,Online,1,35800,21300,0.13,31146,21300,9846,31.61,Card
ORD-04271,2025-10-19,CUST-1151,Returning,Wireless Earbuds,Electronics,South South,Online,1,33300,20800,0.23,25641,20800,4841,18.88,Card
ORD-06179,2025-10-19,CUST-1051,New,Wireless Earbuds,Electronics,North Central,Physical Store,3,32300,20900,0.2,77520,62700,14820,19.12,Card
ORD-01736,2025-10-19,CUST-1281,Returning,Wireless Earbuds,Electronics,North West,Physical Store,1,32500,21700,0.23,25025,21700,3325,13.29,USSD
ORD-06645,2025-10-19,CUST-0259,Returning,Blender,Home Appliances,South East,Online,3,53200,36000,0.35,103740,108000,-4260,-4.11,Bank Transfer
ORD-07452,2025-10-19,CUST-0971,New,Bluetooth Speaker,Electronics,South South,Physical Store,1,44400,29800,0.25,33300,29800,3500,10.51,USSD
ORD-05922,2025-10-19,CUST-0047,Returning,Backpack,Fashion,North West,Physical Store,2,34700,20800,0.11,61766,41600,20166,32.65,Bank Transfer
ORD-05296,2025-10-19,CUST-0791,New,Bluetooth Speaker,Electronics,South South,Physical Store,3,45100,30500,0.13,117711,91500,26211,22.27,Card
ORD-03752,2025-10-19,CUST-1643,New,Electric Kettle,Home Appliances,North Central,Online,2,29200,19400,0.07,54312,38800,15512,28.56,Bank Transfer
ORD-02005,2025-10-19,CUST-1161,Returning,Backpack,Fashion,South South,Physical Store,2,35000,21800,0.27,51100,43600,7500,14.68,USSD
ORD-04525,2025-10-20,CUST-1171,Returning,Smart Watch,Wearables,South West,Online,1,60300,42000,0.17,50049,42000,8049,16.08,Card
ORD-06245,2025-10-20,CUST-0360,New,Premium Smartphone,Electronics,South West,Physical Store,1,183800,141600,0.2,147040,141600,5440,3.7,Bank Transfer
ORD-02497,2025-10-20,CUST-0235,Returning,Hoodie,Fashion,North West,Social Media,1,43900,26500,0.18,35998,26500,9498,26.38,USSD
ORD-00860,2025-10-20,CUST-0729,New,Premium Smartphone,Electronics,North West,Online,1,182600,140600,0.12,160688,140600,20088,12.5,Bank Transfer
ORD-01087,2025-10-20,CUST-0840,Returning,Electric Kettle,Home Appliances,South South,Online,5,29400,20100,0.26,108780,100500,8280,7.61,Bank Transfer
ORD-02983,2025-10-20,CUST-0596,Returning,Wireless Earbuds,Electronics,North Central,Physical Store,3,32100,20800,0.35,62595,62400,195,0.31,Bank Transfer
ORD-01260,2025-10-20,CUST-0382,New,Budget Smartphone,Electronics,South West,Physical Store,2,85800,62000,0.32,116688,124000,-7312,-6.27,Card
ORD-05362,2025-10-20,CUST-1555,New,Backpack,Fashion,South West,Online,3,36700,22300,0.15,93585,66900,26685,28.51,Cash
ORD-00596,2025-10-20,CUST-1226,Returning,Electric Kettle,Home Appliances,North West,Physical Store,4,29400,19600,0.09,107016,78400,28616,26.74,Bank Transfer
ORD-05421,2025-10-20,CUST-0512,New,Hoodie,Fashion,South South,Social Media,2,42100,27000,0.12,74096,54000,20096,27.12,Cash
ORD-06496,2025-10-20,CUST-0650,Returning,Sneakers,Fashion,North Central,Physical Store,1,47100,30600,0.15,40035,30600,9435,23.57,Bank Transfer
ORD-00686,2025-10-20,CUST-0950,Returning,Air Fryer,Home Appliances,South East,Physical Store,2,76200,52700,0.12,134112,105400,28712,21.41,Bank Transfer
ORD-04975,2025-10-20,CUST-0162,Returning,Electric Kettle,Home Appliances,South West,Online,1,29500,19300,0.31,20355,19300,1055,5.18,Card
ORD-02296,2025-10-20,CUST-0715,Returning,Smart Watch,Wearables,South West,Physical Store,2,60700,41100,0.13,105618,82200,23418,22.17,Bank Transfer
ORD-03300,2025-10-20,CUST-0723,Returning,Budget Smartphone,Electronics,South West,Online,3,84500,61200,0.18,207870,183600,24270,11.68,Bank Transfer
ORD-05155,2025-10-20,CUST-0546,Returning,Electric Kettle,Home Appliances,North West,Physical Store,1,30000,19000,0.17,24900,19000,5900,23.69,Cash
ORD-07172,2025-10-20,CUST-1731,New,Blender,Home Appliances,South East,Online,3,54500,36900,0.3,114450,110700,3750,3.28,Bank Transfer
ORD-06648,2025-10-20,CUST-0050,Returning,Air Fryer,Home Appliances,South West,Online,2,81900,52600,0.14,140868,105200,35668,25.32,Card
ORD-06339,2025-10-20,CUST-0074,New,Premium Smartphone,Electronics,South South,Physical Store,2,185200,141600,0.08,340768,283200,57568,16.89,Card
ORD-02571,2025-10-20,CUST-1316,Returning,Bluetooth Speaker,Electronics,South South,Social Media,1,44600,30200,0.27,32558,30200,2358,7.24,Bank Transfer
ORD-02567,2025-10-20,CUST-1254,New,Backpack,Fashion,South West,Physical Store,3,34500,22300,0.08,95220,66900,28320,29.74,Card
ORD-03057,2025-10-20,CUST-0700,New,Air Fryer,Home Appliances,South West,Online,2,75700,53400,0.12,133232,106800,26432,19.84,Bank Transfer
ORD-06123,2025-10-20,CUST-0460,Returning,Electric Kettle,Home Appliances,South East,Physical Store,3,30400,18800,0.16,76608,56400,20208,26.38,Card
ORD-00852,2025-10-20,CUST-1279,Returning,Smart Watch,Wearables,North West,Online,4,60300,39800,0.18,197784,159200,38584,19.51,Card
ORD-01284,2025-10-20,CUST-0979,New,Sneakers,Fashion,South West,Online,1,49500,29400,0.12,43560,29400,14160,32.51,Card
ORD-05393,2025-10-20,CUST-0617,Returning,Sneakers,Fashion,South South,Physical Store,1,47500,30700,0.06,44650,30700,13950,31.24,Cash
ORD-00591,2025-10-20,CUST-0098,Returning,Bluetooth Speaker,Electronics,South South,Social Media,4,45400,29500,0.15,154360,118000,36360,23.56,Card
